category,rating,label,text_,text_length,word_count,is_fake,text_clean,exclamation_count,question_count,capital_ratio,digit_count,unique_word_ratio,avg_word_length,sentence_count,sentiment_polarity,sentiment_subjectivity,is_extreme_rating,is_very_short,is_very_long
Home_and_Kitchen_5,5.0,CG,"I don't know what all the fuss is about, but I will say that it's a pretty",74,17,1,"i don't know what all the fuss is about, but i will say that it's a pretty",0,0,0.0,0,0.9411764705882353,3.0588235294117645,1,0.25,1.0,1,1,0
Sports_and_Outdoors_5,5.0,CG,"Needed something exactly like this!!  I love the feel and fit of this bag.  I'm 5'10"" and it fits perfectly.  The bag itself is a great size and fits nicely.  It's a good size for a backpack.I bought this for my husband for Christmas and it's great! He loves it and I can't wait to use it!I love this gun. It works well and seems to be made well. I like that the sights are better than the standard ones. It's not hard to pull out, but it is a bit difficult to use. I've found that it is easier to hold a magazine in my hand if you have the thumb grip on the gun and the thumb grip on the gun is on the opposite side of the grip. I was able to pull out the sight from my grip with my thumb and the gun was still holding on perfectly. It does not have the recoil of the standard sights. It has a lot of grip and looks very solid. The gun is well made and seems to be well made. The gun is very bright and bright. It's not bright, but the gun does have a very bright field of view. It's not the brightest gun I've ever owned, but it is quite bright and bright enough to be seen in the dark. I highly recommend this gun to anyone.I bought this for my son for Christmas and he loves it. He is 5'4"" and 5'10"" and weighs 165 pounds. I ordered a size Large to fit him and it fit him perfectly. He loved it and he loved it. He is very tall and athletic and he loves",1350,283,1,"needed something exactly like this!! i love the feel and fit of this bag. i'm 5'10 and it fits perfectly. the bag itself is a great size and fits nicely. it's a good size for a backpack.i bought this for my husband for christmas and it's great! he loves it and i can't wait to use it!i love this gun. it works well and seems to be made well. i like that the sights are better than the standard ones. it's not hard to pull out, but it is a bit difficult to use. i've found that it is easier to hold a magazine in my hand if you have the thumb grip on the gun and the thumb grip on the gun is on the opposite side of the grip. i was able to pull out the sight from my grip with my thumb and the gun was still holding on perfectly. it does not have the recoil of the standard sights. it has a lot of grip and looks very solid. the gun is well made and seems to be well made. the gun is very bright and bright. it's not bright, but the gun does have a very bright field of view. it's not the brightest gun i've ever owned, but it is quite bright and bright enough to be seen in the dark. i highly recommend this gun to anyone.i bought this for my son for christmas and he loves it. he is 5'4 and 5'10 and weighs 165 pounds. i ordered a size large to fit him and it fit him perfectly. he loved it and he loved it. he is very tall and athletic and he loves",4,0,0.0,11,0.37318840579710144,3.572463768115942,23,0.41033575148809515,0.5786011904761906,1,0,1
Pet_Supplies_5,3.0,CG,Squirrels will find a way to break the pieces off. I will keep this for the next couple of months. Great product!Works great. My dog is a chewer and it's easy to get her to eat. She eats it right out of the box. Great for the price. I have a German Shepherd and a medium-size dog. These are great. My dogs love them and they are pretty strong.,343,70,1,squirrels will find a way to break the pieces off. i will keep this for the next couple of months. great product!works great. my dog is a chewer and it's easy to get her to eat. she eats it right out of the box. great for the price. i have a german shepherd and a medium size dog. these are great. my dogs love them and they are pretty strong.,1,0,0.0,0,0.6956521739130435,3.6231884057971016,9,0.4638528138528138,0.6093073593073592,0,0,0
Tools_and_Home_Improvement_5,5.0,CG,Quite easy installation. Solar Power (Cordless) is included.  There is a built-,75,12,1,quite easy installation. solar power cordless is included. there is a built,0,0,0.0,0,0.9166666666666666,5.166666666666667,3,0.43333333333333335,0.8333333333333334,1,1,0
Books_5,5.0,CG,"First of all.  The book has the same feel and feel of a detective story.  If you like detective stories, this is a must read.  If you don't, it's just not worth it.  I'm not going to give it away to anyone.

I received a free copy of this book from NetGalley in exchange for an honest review.I love reading about the lives of the young women who were on the train with a group of young men.  I wanted to know how the train crew would react when they saw the girls' faces.  I loved it and am glad I read it.  I read it every other week.  I had to buy it and was given the opportunity to read it again.  It's a beautiful story.  I wish I had the opportunity to read the whole book again.  I hope the next one is better.  I really enjoyed it.  It was good to see the girls get a little older and get back to life.  I'm glad I read it.  I would recommend it to everyone.Great book.  Keeps you interested.  Would recommend this to anyone with a high schooler.  I was looking for a book on the topic of old age and the benefits of age",1009,207,1,"first of all. the book has the same feel and feel of a detective story. if you like detective stories, this is a must read. if you don't, it's just not worth it. i'm not going to give it away to anyone. i received a free copy of this book from netgalley in exchange for an honest review.i love reading about the lives of the young women who were on the train with a group of young men. i wanted to know how the train crew would react when they saw the girls' faces. i loved it and am glad i read it. i read it every other week. i had to buy it and was given the opportunity to read it again. it's a beautiful story. i wish i had the opportunity to read the whole book again. i hope the next one is better. i really enjoyed it. it was good to see the girls get a little older and get back to life. i'm glad i read it. i would recommend it to everyone.great book. keeps you interested. would recommend this to anyone with a high schooler. i was looking for a book on the topic of old age and the benefits of age",0,0,0.0,0,0.5024390243902439,3.648780487804878,20,0.27559027777777784,0.5044444444444444,1,0,1
Electronics_5,5.0,CG,Replaced a cheaper PWM splitter that has the same problem. works great. Nice little speaker. Works great. Great price.,118,19,1,replaced a cheaper pwm splitter that has the same problem. works great. nice little speaker. works great. great price.,0,0,0.0,0,0.8421052631578947,5.0,5,0.46875,0.6458333333333334,1,1,0
Toys_and_Games_5,4.0,OR,Shipped on time and item is as described. Thank you.,52,10,0,shipped on time and item is as described. thank you.,0,0,0.0,0,1.0,4.1,2,0.0,0.0,0,1,0
Clothing_Shoes_and_Jewelry_5,5.0,OR,"I will be using them to play softball.  I know that the are trail and hiking shoes but with the comfort and tread, they are a good softball shoe.",144,29,0,"i will be using them to play softball. i know that the are trail and hiking shoes but with the comfort and tread, they are a good softball shoe.",0,0,0.0,0,0.8275862068965517,3.896551724137931,2,0.7,0.6000000000000001,1,0,0
Clothing_Shoes_and_Jewelry_5,5.0,CG,These are supportive for a woman with short arms and legs.  The elastic is very strong and the bottom is adjustable. ,115,21,1,these are supportive for a woman with short arms and legs. the elastic is very strong and the bottom is adjustable.,0,0,0.0,0,0.8571428571428571,4.428571428571429,2,0.3544444444444445,0.7511111111111112,1,0,0
Toys_and_Games_5,2.0,OR,This is poorly made and poorly designed. The hose attachment was impossible to secure and the donut hole with the blue plastic curtain looked like an uncomfortable fit for my 2 and 4 yr old grand kids. It was returned as defective.,231,42,0,this is poorly made and poorly designed. the hose attachment was impossible to secure and the donut hole with the blue plastic curtain looked like an uncomfortable fit for my 2 and 4 yr old grand kids. it was returned as defective.,0,0,0.0,2,0.85,4.625,3,-0.06296296296296298,0.6111111111111112,0,0,0
Electronics_5,5.0,OR,"Item is inexpensive and works as advertised. Bought it as a pack in with my bare SSHD, as my chasis came with drive mounts.",123,24,0,"item is inexpensive and works as advertised. bought it as a pack in with my bare sshd, as my chasis came with drive mounts.",0,0,0.0,0,0.8333333333333334,4.041666666666667,2,0.05,0.1,1,0,0
Books_5,5.0,OR,"It was an absolute pleasure to read the manuscript of this book. The action of the novel's present (the last months of Hari Seldon's life), the hints at events of the deep past and a visionary forecasting of the future of the Foundations and Galaxia finally give us all the missing clues to the  questions even Asimov shied from answering. This is really the missing link  we have been waiting for! Run and grab it as fast as you can! Attila Torkos",445,83,0,"it was an absolute pleasure to read the manuscript of this book. the action of the novel's present the last months of hari seldon's life , the hints at events of the deep past and a visionary forecasting of the future of the foundations and galaxia finally give us all the missing clues to the questions even asimov shied from answering. this is really the missing link we have been waiting for! run and grab it as fast as you can! attila torkos",2,0,0.0,0,0.7317073170731707,4.317073170731708,5,0.00416666666666667,0.31180555555555556,1,0,0
Sports_and_Outdoors_5,2.0,OR,"My hubby didn't love these.  He is fond of the Beach Body workouts and weight workouts but the heavy weights was more than he wanted, we ended up selling ours.",158,30,0,"my hubby didn't love these. he is fond of the beach body workouts and weight workouts but the heavy weights was more than he wanted, we ended up selling ours.",0,0,0.0,0,0.9,4.1,2,0.26666666666666666,0.5333333333333333,0,0,0
Home_and_Kitchen_5,5.0,CG,Very good buy for the price. The only problem is that it's kind of hard to put the,82,18,1,very good buy for the price. the only problem is that it's kind of hard to put the,0,0,0.0,0,0.8888888888888888,3.4444444444444446,2,0.30458333333333326,0.8054166666666667,1,1,0
Books_5,5.0,OR,"Should fiction writers use Roget's Thesaurus? I've read and heard arguments on both sides. Those who say ""No"" think that writers using It write overblown prose, using a long word where a shorter one would be better.
I disagree. There are times when the first word that comes to mind is the easy word that does not get at the real meaning of a character's thought, or the feeling I want to convey. If I just write, ""the room was cold,"" I've shortchanged the reader. How cold and why does the temperature matter?  But if I show that people wear two pairs of thick wool socks just to sit inside, or get up three times in the night to make sure the baby's bed cap is on his head, or have another character remark that the mercury has frozen in the thermometer, the reader feels the cold.

This thesaurus is not only a word-finder that lets me locate synonyms to vary my writing vocabulary, it jogs my brain into new was of thinking about what I'm writing.

This book lies on my desk waiting to help me write better. It must work, because I've won one Spur Award and been a finalist for another.",1083,205,0,"should fiction writers use roget's thesaurus? i've read and heard arguments on both sides. those who say no think that writers using it write overblown prose, using a long word where a shorter one would be better. i disagree. there are times when the first word that comes to mind is the easy word that does not get at the real meaning of a character's thought, or the feeling i want to convey. if i just write, the room was cold, i've shortchanged the reader. how cold and why does the temperature matter? but if i show that people wear two pairs of thick wool socks just to sit inside, or get up three times in the night to make sure the baby's bed cap is on his head, or have another character remark that the mercury has frozen in the thermometer, the reader feels the cold. this thesaurus is not only a word finder that lets me locate synonyms to vary my writing vocabulary, it jogs my brain into new was of thinking about what i'm writing. this book lies on my desk waiting to help me write better. it must work, because i've won one spur award and been a finalist for another.",0,2,0.0,0,0.6439024390243903,4.107317073170732,11,0.028438228438228432,0.6680846930846932,1,0,1
Sports_and_Outdoors_5,5.0,CG,I purchased this pouch since it has the wide opening which is a nice feature for the size of the pouch. The pouch is also a bit small but the pouch is a great size and fits nicely. I would highly recommend this pouch to anyone. This is a great value. The reviews are accurate. I purchased this to replace the defective thumb caps I had on my old bike. They are awesome. I recommend them. I used this to hold my rifle and a shotgun in a bag on the patio of my house.,465,95,1,i purchased this pouch since it has the wide opening which is a nice feature for the size of the pouch. the pouch is also a bit small but the pouch is a great size and fits nicely. i would highly recommend this pouch to anyone. this is a great value. the reviews are accurate. i purchased this to replace the defective thumb caps i had on my old bike. they are awesome. i recommend them. i used this to hold my rifle and a shotgun in a bag on the patio of my house.,0,0,0.0,0,0.5789473684210527,3.8105263157894735,9,0.4109999999999999,0.6673333333333333,1,0,0
Tools_and_Home_Improvement_5,5.0,OR,The one's we received had the green light button on the right not the left as pictured.  Which turns out is exactly what we wanted.  So the picture seems to be mirrored left to right.  Works great though.  If you plan on using several you might want to make a chart of how you set the four dip switches.  When I was testing my handy work I switched the light on and off several times than sat down to rest.  The light then began flashing on and off on its own.  I was confused until my son came upstairs and told me his light was turning on and off.  Only then I realized I set both to the same code accidentally so it was turning on and off both lights.,646,130,0,the one's we received had the green light button on the right not the left as pictured. which turns out is exactly what we wanted. so the picture seems to be mirrored left to right. works great though. if you plan on using several you might want to make a chart of how you set the four dip switches. when i was testing my handy work i switched the light on and off several times than sat down to rest. the light then began flashing on and off on its own. i was confused until my son came upstairs and told me his light was turning on and off. only then i realized i set both to the same code accidentally so it was turning on and off both lights.,0,0,0.0,0,0.6384615384615384,3.8923076923076922,10,0.1929406850459482,0.48343776106934,1,0,0
Toys_and_Games_5,5.0,OR,"Our son is almost 3 1/2, and I bought this set to see how well he liked Playmobil. It has been a great choice for a starter set! He loves adding other characters/toys (such as planes and construction vehicles) to the kit, and wants to get a mommy and daddy for the green dragon--so it's as great for creative play as my husband and I both remember from our childhoods. We also felt the quality of the plastic and construction was up to par with what we remember (hard to find these days). It was relatively easy to put together, and seems quite sturdy. I was surprised to see my kid did manage to pull one section apart since it seems really tightly put together once everything popped into place; but that's probably what helps to make it durable and resistant to breaking around younger kids too. Definitely looking forward to adding onto the collection over the next few years!",875,164,0,"our son is almost 3 1 2, and i bought this set to see how well he liked playmobil. it has been a great choice for a starter set! he loves adding other characters toys such as planes and construction vehicles to the kit, and wants to get a mommy and daddy for the green dragon so it's as great for creative play as my husband and i both remember from our childhoods. we also felt the quality of the plastic and construction was up to par with what we remember hard to find these days . it was relatively easy to put together, and seems quite sturdy. i was surprised to see my kid did manage to pull one section apart since it seems really tightly put together once everything popped into place but that's probably what helps to make it durable and resistant to breaking around younger kids too. definitely looking forward to adding onto the collection over the next few years!",2,0,0.0,3,0.6875,4.34375,7,0.16175595238095242,0.4834821428571428,1,0,1
Books_5,3.0,OR,"Although Salander singlehandedly can save most series, this one was a stretch.  The characters are shallow, the dialogue is nonexistent, and the story is told, not allowed to develop.",182,29,0,"although salander singlehandedly can save most series, this one was a stretch. the characters are shallow, the dialogue is nonexistent, and the story is told, not allowed to develop.",0,0,0.0,0,0.896551724137931,5.103448275862069,2,0.08333333333333334,0.5,0,0,0
Sports_and_Outdoors_5,5.0,OR,"This ball has outstanding performance: high spin, soft feel, very durable (the yellow ball really hides minor scuffs & scratches), feels great off the putter, good distance, and not very expensive--it performs very similar to a Titleist ProV1, but much more affordable.  This is now my go-to ball.",291,50,0,"this ball has outstanding performance high spin, soft feel, very durable the yellow ball really hides minor scuffs scratches , feels great off the putter, good distance, and not very expensive it performs very similar to a titleist prov1, but much more affordable. this is now my go to ball.",0,0,0.0,1,0.8541666666666666,4.770833333333333,2,0.2751923076923077,0.4477884615384616,1,0,0
Pet_Supplies_5,2.0,CG,"Solid metal HEAVY HEAVY top, an easy to clean and wash collar. The buckle has a nice round shape and is easy to attach to the dog harness.",138,28,1,"solid metal heavy heavy top, an easy to clean and wash collar. the buckle has a nice round shape and is easy to attach to the dog harness.",0,0,0.0,0,0.7857142857142857,3.857142857142857,2,0.1925925925925926,0.5962962962962963,0,0,0
Pet_Supplies_5,4.0,CG,The size of the toy is a little too big for my dog.  He loves to scratch and scratch and scratch.  I am not sure how the toy will hold up in his mouth.I had this for a few weeks before it stopped working,201,44,1,the size of the toy is a little too big for my dog. he loves to scratch and scratch and scratch. i am not sure how the toy will hold up in his mouth.i had this for a few weeks before it stopped working,0,0,0.0,0,0.813953488372093,3.4651162790697674,3,-0.159375,0.39722222222222225,0,0,0
Clothing_Shoes_and_Jewelry_5,4.0,CG,"The shoes are very comfortable and stretchy.  The fit is nice, the heel is just right.  The material is nice, but the material is not ""good"" enough to be comfortable.  The only issue I have is that the sole is very soft and the arch support is not strong enough to be comfortable.  I would not recommend these shoes to anyone.I love this watch. It looks amazing and it is super comfortable. It's very well made and very well made.I bought this for my mom, she loves it!  It is a great size and very comfortable.  I am a size 8 and it fits perfectly.  I love the pockets on the sides and on the back.  The belt is very nice and the color is a nice color.  It has a nice little zipper to keep it closed.  I would recommend this purchase.Very cute, very well made, really cute shirt. I received this shirt on time and I am very",812,160,1,"the shoes are very comfortable and stretchy. the fit is nice, the heel is just right. the material is nice, but the material is not good enough to be comfortable. the only issue i have is that the sole is very soft and the arch support is not strong enough to be comfortable. i would not recommend these shoes to anyone.i love this watch. it looks amazing and it is super comfortable. it's very well made and very well made.i bought this for my mom, she loves it! it is a great size and very comfortable. i am a size 8 and it fits perfectly. i love the pockets on the sides and on the back. the belt is very nice and the color is a nice color. it has a nice little zipper to keep it closed. i would recommend this purchase.very cute, very well made, really cute shirt. i received this shirt on time and i am very",1,0,0.0,1,0.44871794871794873,3.878205128205128,14,0.30196608946608944,0.6572943722943724,0,0,1
Clothing_Shoes_and_Jewelry_5,5.0,OR,"I wore out my first pair of ASICS Gel-Nimbus shoes and wanted a replacement pair. I use them for walking, light jogging and cross training. I am very pleased with the support and comfort of this shoe. I would definitely purchase them again.",240,44,0,"i wore out my first pair of asics gel nimbus shoes and wanted a replacement pair. i use them for walking, light jogging and cross training. i am very pleased with the support and comfort of this shoe. i would definitely purchase them again.",0,0,0.0,0,0.8181818181818182,4.363636363636363,4,0.26,0.5066666666666666,1,0,0
Pet_Supplies_5,5.0,CG,I had one of these for a couple years and it was a lot cheaper than the local pet store.  I had to replace it every year or so and it would take me about a year,159,37,1,i had one of these for a couple years and it was a lot cheaper than the local pet store. i had to replace it every year or so and it would take me about a year,0,0,0.0,0,0.7837837837837838,3.2972972972972974,2,0.0,0.0,1,0,0
Kindle_Store_5,4.0,CG,"Not too bad, overall a good read, with lots of action and suspense.This was a great read.  I had a lot of fun with the characters and the storyline.  This is a good book to read in a short time.This was a very good story. The characters were well developed. I liked the story and the storyline. I hope it continues to be a great",326,65,1,"not too bad, overall a good read, with lots of action and suspense.this was a great read. i had a lot of fun with the characters and the storyline. this is a good book to read in a short time.this was a very good story. the characters were well developed. i liked the story and the storyline. i hope it continues to be a great",0,0,0.0,0,0.5873015873015873,3.6984126984126986,6,0.3591666666666667,0.4872222222222222,0,0,0
Electronics_5,5.0,OR,"Super easy to set up with GPIO pins and runs the screen and the Pi off on power cable if configured correctly.
I use this for running kali linux on the go. The onscreen keyboard is decent, but I much prefer using a usb bluetooth remote.

The screen came flipped, but was very easy to change.",290,56,0,"super easy to set up with gpio pins and runs the screen and the pi off on power cable if configured correctly. i use this for running kali linux on the go. the onscreen keyboard is decent, but i much prefer using a usb bluetooth remote. the screen came flipped, but was very easy to change.",0,0,0.0,0,0.8035714285714286,4.089285714285714,4,0.26611111111111113,0.5944444444444444,1,0,0
Pet_Supplies_5,5.0,OR,No problem with delivery. My dog loves it. A little big for him but he does not care.,85,18,0,no problem with delivery. my dog loves it. a little big for him but he does not care.,0,0,0.0,0,1.0,3.611111111111111,4,-0.09375,0.3,1,1,0
Electronics_5,4.0,OR,"The Bose Solo 15 is a compact TV/computer sound system that improved the sound we get when watching TV. For us it fixes the previous problem of turning up the sound to hear whispered conversations on TV or videos and then having the music or sound effects blare deafeningly, throughout movies and TV we watch. It is black and one piece that is three inches high, 25 inches long and 14 inches wide. It is designed to have your flat screen TV, weighing up to 75 pounds, set on it, which is convenient.  It should be noted that this unit is similar to other `soundbar' types of speaker systems; therefore if you sit too far from your TV you may not fully experience left and right channel separation. Set up of this Bose is a snap with one optical connector or two RCA connectors, plus it needs to be plugged into an AC source. The remote which is included can be used for gaming systems and Blu-ray players.  This unit would be ideal for use with big monitor computer setups, especially for gaming since the bass quality is tunable by an easy to reach single knob on the back of the unit. If your TV is in a cabinet take the Bose dimensions into account before ordering it.",1167,220,0,"the bose solo 15 is a compact tv computer sound system that improved the sound we get when watching tv. for us it fixes the previous problem of turning up the sound to hear whispered conversations on tv or videos and then having the music or sound effects blare deafeningly, throughout movies and tv we watch. it is black and one piece that is three inches high, 25 inches long and 14 inches wide. it is designed to have your flat screen tv, weighing up to 75 pounds, set on it, which is convenient. it should be noted that this unit is similar to other soundbar' types of speaker systems therefore if you sit too far from your tv you may not fully experience left and right channel separation. set up of this bose is a snap with one optical connector or two rca connectors, plus it needs to be plugged into an ac source. the remote which is included can be used for gaming systems and blu ray players. this unit would be ideal for use with big monitor computer setups, especially for gaming since the bass quality is tunable by an easy to reach single knob on the back of the unit. if your tv is in a cabinet take the bose dimensions into account before ordering it.",0,0,0.0,8,0.6111111111111112,4.273148148148148,9,0.10975155279503106,0.42710144927536237,0,0,1
Sports_and_Outdoors_5,5.0,OR,please look good feel great feel real sturdy and supportive and they fit my new rifle yoke perfect,98,18,0,please look good feel great feel real sturdy and supportive and they fit my new rifle yoke perfect,0,0,0.0,0,0.8888888888888888,4.5,1,0.5337662337662338,0.6435064935064936,1,1,0
Home_and_Kitchen_5,3.0,CG,"Overall, I like this vacuum.  I have an old one that I used for a couple of years.  I have had it for a couple of months now and it works great.  The only thing I wish it were a little higher was it would have made cleaning easier.  I also love the 2 filters that come with it.  I have a hard time getting the filter into the container when I have to use it to filter water.  I have a hard time cleaning the water after using it.  I have a hard time cleaning the water after it has been stored in a refrigerator or freezer.  I have a hard time getting it in the dishwasher.  I do like the color and the fact that it has a rubberized seal.  It is also a little heavier.  I don't have to worry about the metal being broken.  I like the fact that it has a plastic cover that makes cleaning easier.  I like the fact that it is a little bigger than my old vacuum.  I have been using it for several months now and it is doing a good job.  I am very happy with the purchase.Very nice and sturdy!  Perfect for what I need it for!I'm using this on my bed for a couple of weeks now. It works perfectly.  The fact that it's stainless steel is a nice touch.  It's easy to clean and doesn",1157,239,1,"overall, i like this vacuum. i have an old one that i used for a couple of years. i have had it for a couple of months now and it works great. the only thing i wish it were a little higher was it would have made cleaning easier. i also love the 2 filters that come with it. i have a hard time getting the filter into the container when i have to use it to filter water. i have a hard time cleaning the water after using it. i have a hard time cleaning the water after it has been stored in a refrigerator or freezer. i have a hard time getting it in the dishwasher. i do like the color and the fact that it has a rubberized seal. it is also a little heavier. i don't have to worry about the metal being broken. i like the fact that it has a plastic cover that makes cleaning easier. i like the fact that it is a little bigger than my old vacuum. i have been using it for several months now and it is doing a good job. i am very happy with the purchase.very nice and sturdy! perfect for what i need it for!i'm using this on my bed for a couple of weeks now. it works perfectly. the fact that it's stainless steel is a nice touch. it's easy to clean and doesn",2,0,0.0,1,0.423728813559322,3.690677966101695,20,0.2019345238095238,0.5410714285714285,0,0,1
Clothing_Shoes_and_Jewelry_5,5.0,OR,"This turned out to be a great jacket.  This jacket is perfect fro spring weather that can present a wide array of weather conditions.  The style is exceedingly simple with a slight retro look due to the simplicity, yet not out of date.  The design of the jacket provides great flexibility in the armpit area unlike many other jackets of this type I have used.  The construction and materials are great. The fleece material of this jacket will keep you warm and not really get you too hot.  Zipper quality is top notch and should present no issues.

Simply put- a great jacket across the board and a great price point.  Note-  a sample was provided for evaluation and review.",664,120,0,"this turned out to be a great jacket. this jacket is perfect fro spring weather that can present a wide array of weather conditions. the style is exceedingly simple with a slight retro look due to the simplicity, yet not out of date. the design of the jacket provides great flexibility in the armpit area unlike many other jackets of this type i have used. the construction and materials are great. the fleece material of this jacket will keep you warm and not really get you too hot. zipper quality is top notch and should present no issues. simply put a great jacket across the board and a great price point. note a sample was provided for evaluation and review.",0,0,0.0,0,0.675,4.458333333333333,9,0.32807017543859646,0.4963659147869674,1,0,0
Pet_Supplies_5,5.0,CG,"This light has been very nice. The only problem is that it's too small for my dog.I bought this for a friend's cat and she is a huge fan of it. It is a little hard to get on her, but it's not really heavy so",207,46,1,"this light has been very nice. the only problem is that it's too small for my dog.i bought this for a friend's cat and she is a huge fan of it. it is a little hard to get on her, but it's not really heavy so",0,0,0.0,0,0.8,3.2888888888888888,3,0.11885416666666669,0.6927083333333334,1,0,0
Toys_and_Games_5,5.0,OR,"I just received these in today and they are going to be a Christmas present for my little boy who loves trains. I opened the box to check them out and they seem to be the same quality as any other wooden train track brand. For 100 pieces you really can't beat the price.

***UPDATE***

We've had these over a year now and they are still holding up well. In fact we've had some of the expensive Thomas brand tracks break but these are still going strong :-)",444,87,0,i just received these in today and they are going to be a christmas present for my little boy who loves trains. i opened the box to check them out and they seem to be the same quality as any other wooden train track brand. for 100 pieces you really can't beat the price. update we've had these over a year now and they are still holding up well. in fact we've had some of the expensive thomas brand tracks break but these are still going strong,0,0,0.0,3,0.7325581395348837,3.9767441860465116,6,-0.022395833333333344,0.32916666666666666,1,0,0
Books_5,4.0,OR,"I enjoyed the book enough to finish it. I have to say though that I thought the mystery wasn't a mystery to me at all. I won't ruin the surprise just that I figured it out long before it came out in the story. I do love the way Lee Childs writes his stories and the Jack Reacher character.

The only parts of the book I detested or thought it added little value to the book was the mother parts. I thought it got in the way of an interesting read. He also talks to his brother in this book but it doesnt add up to much. It was overly long and drawn out..it seems like half the book is about the mom. My only thought on this book is that could have been a lot shorter. The book really dragged on for me. Most of the Jack Reacher novels feature fist fights, guns and a mystery. Good stuff. This one sadly has the focus on the mother. Their are some fights and some gun play but most of it is just emotions. I also felt like the very last end was kind of cop out. I mean people could put 2 and 2 together and get 4 mighty easy and our hero does life in prison. My opinion only. Still I had fun reading it.",1101,226,0,"i enjoyed the book enough to finish it. i have to say though that i thought the mystery wasn't a mystery to me at all. i won't ruin the surprise just that i figured it out long before it came out in the story. i do love the way lee childs writes his stories and the jack reacher character. the only parts of the book i detested or thought it added little value to the book was the mother parts. i thought it got in the way of an interesting read. he also talks to his brother in this book but it doesnt add up to much. it was overly long and drawn out..it seems like half the book is about the mom. my only thought on this book is that could have been a lot shorter. the book really dragged on for me. most of the jack reacher novels feature fist fights, guns and a mystery. good stuff. this one sadly has the focus on the mother. their are some fights and some gun play but most of it is just emotions. i also felt like the very last end was kind of cop out. i mean people could put 2 and 2 together and get 4 mighty easy and our hero does life in prison. my opinion only. still i had fun reading it.",0,0,0.0,3,0.5466666666666666,3.76,20,0.17681159420289855,0.5814855072463768,0,0,1
Kindle_Store_5,4.0,CG,"Helpful book on an issue that has been a long time coming. This is a must read. I read this book in the last few days and have enjoyed it. The characters are well written and well developed. I would highly recommend this book. This was an excellent read. The characters were strong, likable, and the story line was great. I would recommend this book to anyone who is looking for a fun, steamy read. I enjoyed this book.",419,79,1,"helpful book on an issue that has been a long time coming. this is a must read. i read this book in the last few days and have enjoyed it. the characters are well written and well developed. i would highly recommend this book. this was an excellent read. the characters were strong, likable, and the story line was great. i would recommend this book to anyone who is looking for a fun, steamy read. i enjoyed this book.",0,0,0.0,0,0.620253164556962,4.1645569620253164,9,0.33694444444444444,0.4991666666666667,0,0,0
Kindle_Store_5,3.0,CG,"Es una bonita historia, tierna, esta su sua para la historia,",61,11,1,"es una bonita historia, tierna, esta su sua para la historia,",0,0,0.0,0,0.9090909090909091,4.363636363636363,1,0.0,0.0,0,1,0
Pet_Supplies_5,5.0,CG,"Healthy food for my cat, and it's a very healthy food.  My cat loves this stuff",78,16,1,"healthy food for my cat, and it's a very healthy food. my cat loves this stuff",0,0,0.0,0,0.75,3.6875,2,0.575,0.575,1,1,0
Toys_and_Games_5,5.0,OR,This one looks awesome! It woks well and durable. I love it. Me and my kids enjoy it.,85,18,0,this one looks awesome! it woks well and durable. i love it. me and my kids enjoy it.,1,0,0.0,0,0.8333333333333334,3.5555555555555554,4,0.6333333333333333,0.7000000000000001,1,1,0
Books_5,3.0,CG,"The few nuggets of wisdom that have emerged are very valuable for all readers who have read this book.

I had a lot of fun with this book and think the same is true for everyone.  It is a good read for anyone who wants to learn about some of the most important people in our society.  I especially recommend it for anyone who wants to know how to deal with",353,71,1,the few nuggets of wisdom that have emerged are very valuable for all readers who have read this book. i had a lot of fun with this book and think the same is true for everyone. it is a good read for anyone who wants to learn about some of the most important people in our society. i especially recommend it for anyone who wants to know how to deal with,0,0,0.0,0,0.6901408450704225,3.943661971830986,4,0.2409090909090909,0.425,0,0,0
Kindle_Store_5,5.0,OR,How would you feel if you were discounted as having little or no value because of a disability over which you had no control. Enjoyed this story and especially the knowledge that everyone eventually becomes disabled through age or accident.,240,40,0,how would you feel if you were discounted as having little or no value because of a disability over which you had no control. enjoyed this story and especially the knowledge that everyone eventually becomes disabled through age or accident.,0,0,0.0,0,0.9,4.975,2,0.028124999999999997,0.625,1,0,0
Kindle_Store_5,3.0,CG,"I received this book for an honest review.

I really enjoyed this book. It has a lot of heart and",96,20,1,i received this book for an honest review. i really enjoyed this book. it has a lot of heart and,0,0,0.0,0,0.85,3.75,3,0.55,0.8,0,0,0
Books_5,4.0,CG,"I thoroughly enjoyed Patricia Cornwell's book. The characters were well developed and the plot was well-developed. I read this book in the middle of the night, and it was a very enjoyable read. It was hard to put down, and I can't wait to see what happens next!I love a book that starts with the most beautiful idea and then lets you think about how you could accomplish it. This book is a must read for any creative mind!I couldn't put this book down. I loved it.",464,88,1,"i thoroughly enjoyed patricia cornwell's book. the characters were well developed and the plot was well developed. i read this book in the middle of the night, and it was a very enjoyable read. it was hard to put down, and i can't wait to see what happens next!i love a book that starts with the most beautiful idea and then lets you think about how you could accomplish it. this book is a must read for any creative mind!i couldn't put this book down. i loved it.",2,0,0.0,0,0.627906976744186,4.058139534883721,6,0.2920940170940171,0.5461111111111111,0,0,0
